filepath,caption
./dataset/capping_clear/clear_rack_277.jpg,capping clear
./dataset/capping_clear/clear_rack_278.jpg,capping clear
./dataset/capping_clear/clear_rack_279.jpg,capping clear
./dataset/capping_clear/clear_rack_28.jpg,capping clear
./dataset/capping_clear/clear_rack_280.jpg,capping clear
./dataset/capping_clear/clear_rack_281.jpg,capping clear
./dataset/capping_clear/clear_rack_282.jpg,capping clear
./dataset/capping_clear/clear_rack_283.jpg,capping clear
./dataset/capping_clear/clear_rack_284.jpg,capping clear
./dataset/capping_clear/clear_rack_285.jpg,capping clear
./dataset/capping_clear/clear_rack_286.jpg,capping clear
./dataset/capping_clear/clear_rack_287.jpg,capping clear
./dataset/capping_clear/clear_rack_288.jpg,capping clear
./dataset/capping_clear/clear_rack_289.jpg,capping clear
./dataset/capping_clear/clear_rack_29.jpg,capping clear
./dataset/capping_clear/clear_rack_290.jpg,capping clear
./dataset/capping_clear/clear_rack_291.jpg,capping clear
./dataset/capping_clear/clear_rack_292.jpg,capping clear
./dataset/capping_clear/clear_rack_293.jpg,capping clear
./dataset/capping_clear/clear_rack_294.jpg,capping clear
./dataset/capping_clear/clear_rack_295.jpg,capping clear
./dataset/capping_clear/clear_rack_296.jpg,capping clear
./dataset/capping_clear/clear_rack_297.jpg,capping clear
./dataset/capping_clear/clear_rack_298.jpg,capping clear
./dataset/capping_clear/clear_rack_299.jpg,capping clear
./dataset/capping_clear/clear_rack_3.jpg,capping clear
./dataset/capping_clear/clear_rack_30.jpg,capping clear
./dataset/capping_clear/clear_rack_300.jpg,capping clear
./dataset/capping_clear/clear_rack_301.jpg,capping clear
./dataset/capping_clear/clear_rack_302.jpg,capping clear
./dataset/capping_clear/clear_rack_303.jpg,capping clear
./dataset/capping_clear/clear_rack_304.jpg,capping clear
./dataset/capping_clear/clear_rack_305.jpg,capping clear
./dataset/capping_clear/clear_rack_306.jpg,capping clear
./dataset/capping_clear/clear_rack_307.jpg,capping clear
./dataset/capping_clear/clear_rack_308.jpg,capping clear
./dataset/capping_clear/clear_rack_309.jpg,capping clear
./dataset/capping_clear/clear_rack_31.jpg,capping clear
./dataset/capping_clear/clear_rack_310.jpg,capping clear
./dataset/capping_clear/clear_rack_311.jpg,capping clear
./dataset/capping_clear/clear_rack_312.jpg,capping clear
./dataset/capping_clear/clear_rack_313.jpg,capping clear
./dataset/capping_clear/clear_rack_314.jpg,capping clear
./dataset/capping_clear/clear_rack_315.jpg,capping clear
./dataset/capping_clear/clear_rack_316.jpg,capping clear
./dataset/capping_clear/clear_rack_317.jpg,capping clear
./dataset/capping_clear/clear_rack_318.jpg,capping clear
./dataset/capping_clear/clear_rack_319.jpg,capping clear
./dataset/capping_clear/clear_rack_32.jpg,capping clear
./dataset/capping_clear/clear_rack_320.jpg,capping clear
./dataset/capping_clear/clear_rack_321.jpg,capping clear
./dataset/capping_clear/clear_rack_322.jpg,capping clear
./dataset/capping_clear/clear_rack_323.jpg,capping clear
./dataset/capping_clear/clear_rack_324.jpg,capping clear
./dataset/capping_clear/clear_rack_325.jpg,capping clear
./dataset/capping_clear/clear_rack_326.jpg,capping clear
./dataset/capping_clear/clear_rack_327.jpg,capping clear
./dataset/capping_clear/clear_rack_328.jpg,capping clear
./dataset/capping_clear/clear_rack_329.jpg,capping clear
./dataset/capping_clear/clear_rack_33.jpg,capping clear
./dataset/capping_clear/clear_rack_330.jpg,capping clear
./dataset/capping_clear/clear_rack_331.jpg,capping clear
./dataset/capping_clear/clear_rack_332.jpg,capping clear
./dataset/capping_clear/clear_rack_333.jpg,capping clear
./dataset/capping_clear/clear_rack_334.jpg,capping clear
./dataset/capping_clear/clear_rack_335.jpg,capping clear
./dataset/capping_clear/clear_rack_336.jpg,capping clear
./dataset/capping_clear/clear_rack_337.jpg,capping clear
./dataset/capping_clear/clear_rack_338.jpg,capping clear
./dataset/capping_clear/clear_rack_339.jpg,capping clear
./dataset/capping_clear/clear_rack_34.jpg,capping clear
./dataset/capping_clear/clear_rack_340.jpg,capping clear
./dataset/capping_clear/clear_rack_341.jpg,capping clear
./dataset/capping_clear/clear_rack_342.jpg,capping clear
./dataset/capping_clear/clear_rack_343.jpg,capping clear
./dataset/capping_clear/clear_rack_344.jpg,capping clear
./dataset/capping_clear/clear_rack_345.jpg,capping clear
./dataset/capping_clear/clear_rack_346.jpg,capping clear
./dataset/capping_clear/clear_rack_347.jpg,capping clear
./dataset/capping_clear/clear_rack_348.jpg,capping clear
./dataset/capping_clear/clear_rack_349.jpg,capping clear
./dataset/capping_clear/clear_rack_35.jpg,capping clear
./dataset/capping_clear/clear_rack_350.jpg,capping clear
./dataset/capping_clear/clear_rack_351.jpg,capping clear
./dataset/capping_clear/clear_rack_352.jpg,capping clear
./dataset/capping_clear/clear_rack_353.jpg,capping clear
./dataset/capping_clear/clear_rack_354.jpg,capping clear
./dataset/capping_clear/clear_rack_355.jpg,capping clear
./dataset/capping_clear/clear_rack_356.jpg,capping clear
./dataset/capping_clear/clear_rack_357.jpg,capping clear
./dataset/capping_clear/clear_rack_358.jpg,capping clear
./dataset/capping_clear/clear_rack_359.jpg,capping clear
./dataset/capping_clear/clear_rack_360.jpg,capping clear
./dataset/capping_clear/clear_rack_361.jpg,capping clear
./dataset/capping_clear/clear_rack_362.jpg,capping clear
./dataset/capping_clear/clear_rack_363.jpg,capping clear
./dataset/capping_clear/clear_rack_364.jpg,capping clear
./dataset/capping_clear/clear_rack_365.jpg,capping clear
./dataset/capping_clear/clear_rack_366.jpg,capping clear
./dataset/capping_clear/clear_rack_367.jpg,capping clear
./dataset/capping_clear/clear_rack_368.jpg,capping clear
./dataset/capping_clear/clear_rack_369.jpg,capping clear
./dataset/capping_clear/clear_rack_370.jpg,capping clear
./dataset/capping_clear/clear_rack_371.jpg,capping clear
./dataset/capping_clear/clear_rack_372.jpg,capping clear
./dataset/capping_clear/clear_rack_374.jpg,capping clear
./dataset/capping_clear/clear_rack_375.jpg,capping clear
./dataset/capping_clear/clear_rack_376.jpg,capping clear
./dataset/capping_clear/clear_rack_377.jpg,capping clear
./dataset/capping_clear/clear_rack_378.jpg,capping clear
./dataset/capping_clear/clear_rack_379.jpg,capping clear
./dataset/capping_clear/clear_rack_38.jpg,capping clear
./dataset/capping_clear/clear_rack_380.jpg,capping clear
./dataset/capping_clear/clear_rack_381.jpg,capping clear
./dataset/capping_clear/clear_rack_382.jpg,capping clear
./dataset/capping_clear/clear_rack_383.jpg,capping clear
./dataset/capping_clear/clear_rack_384.jpg,capping clear
./dataset/capping_clear/clear_rack_385.jpg,capping clear
./dataset/capping_clear/clear_rack_386.jpg,capping clear
./dataset/capping_clear/clear_rack_387.jpg,capping clear
./dataset/capping_clear/clear_rack_388.jpg,capping clear
./dataset/capping_clear/clear_rack_389.jpg,capping clear
./dataset/capping_clear/clear_rack_39.jpg,capping clear
./dataset/capping_clear/clear_rack_390.jpg,capping clear
./dataset/capping_clear/clear_rack_391.jpg,capping clear
./dataset/capping_clear/clear_rack_392.jpg,capping clear
./dataset/capping_clear/clear_rack_393.jpg,capping clear
./dataset/capping_clear/clear_rack_394.jpg,capping clear
./dataset/capping_clear/clear_rack_395.jpg,capping clear
./dataset/capping_clear/clear_rack_396.jpg,capping clear
./dataset/capping_clear/clear_rack_397.jpg,capping clear
./dataset/capping_clear/clear_rack_398.jpg,capping clear
./dataset/capping_clear/clear_rack_399.jpg,capping clear
./dataset/capping_clear/clear_rack_4.jpg,capping clear
./dataset/capping_clear/clear_rack_40.jpg,capping clear
./dataset/capping_clear/clear_rack_400.jpg,capping clear
./dataset/capping_clear/clear_rack_401.jpg,capping clear
./dataset/capping_clear/clear_rack_402.jpg,capping clear
./dataset/capping_clear/clear_rack_403.jpg,capping clear
./dataset/capping_clear/clear_rack_404.jpg,capping clear
./dataset/capping_clear/clear_rack_405.jpg,capping clear
./dataset/capping_clear/clear_rack_406.jpg,capping clear
./dataset/capping_clear/clear_rack_407.jpg,capping clear
./dataset/capping_clear/clear_rack_408.jpg,capping clear
./dataset/capping_clear/clear_rack_409.jpg,capping clear
./dataset/capping_clear/clear_rack_41.jpg,capping clear
./dataset/capping_clear/clear_rack_410.jpg,capping clear
./dataset/capping_clear/clear_rack_411.jpg,capping clear
./dataset/capping_clear/clear_rack_412.jpg,capping clear
./dataset/capping_clear/clear_rack_413.jpg,capping clear
./dataset/capping_clear/clear_rack_414.jpg,capping clear
./dataset/capping_clear/clear_rack_415.jpg,capping clear
./dataset/capping_clear/clear_rack_416.jpg,capping clear
./dataset/capping_clear/clear_rack_417.jpg,capping clear
./dataset/capping_clear/clear_rack_418.jpg,capping clear
./dataset/capping_clear/clear_rack_419.jpg,capping clear
./dataset/capping_clear/clear_rack_42.jpg,capping clear
./dataset/capping_clear/clear_rack_420.jpg,capping clear
./dataset/capping_clear/clear_rack_421.jpg,capping clear
./dataset/capping_clear/clear_rack_422.jpg,capping clear
./dataset/capping_clear/clear_rack_423.jpg,capping clear
./dataset/capping_clear/clear_rack_424.jpg,capping clear
./dataset/capping_clear/clear_rack_425.jpg,capping clear
./dataset/capping_clear/clear_rack_426.jpg,capping clear
./dataset/capping_clear/clear_rack_427.jpg,capping clear
./dataset/capping_clear/clear_rack_428.jpg,capping clear
./dataset/capping_clear/clear_rack_429.jpg,capping clear
./dataset/capping_clear/clear_rack_43.jpg,capping clear
./dataset/capping_clear/clear_rack_430.jpg,capping clear
./dataset/capping_clear/clear_rack_431.jpg,capping clear
./dataset/capping_clear/clear_rack_432.jpg,capping clear
./dataset/capping_clear/clear_rack_433.jpg,capping clear
./dataset/capping_clear/clear_rack_434.jpg,capping clear
./dataset/capping_clear/clear_rack_435.jpg,capping clear
./dataset/capping_clear/clear_rack_436.jpg,capping clear
./dataset/capping_clear/clear_rack_437.jpg,capping clear
./dataset/capping_clear/clear_rack_438.jpg,capping clear
./dataset/capping_clear/clear_rack_439.jpg,capping clear
./dataset/capping_clear/clear_rack_44.jpg,capping clear
./dataset/capping_clear/clear_rack_440.jpg,capping clear
./dataset/capping_clear/clear_rack_441.jpg,capping clear
./dataset/capping_clear/clear_rack_442.jpg,capping clear
./dataset/capping_clear/clear_rack_443.jpg,capping clear
./dataset/capping_clear/clear_rack_444.jpg,capping clear
./dataset/capping_clear/clear_rack_445.jpg,capping clear
./dataset/capping_clear/clear_rack_446.jpg,capping clear
./dataset/capping_clear/clear_rack_447.jpg,capping clear
./dataset/capping_clear/clear_rack_448.jpg,capping clear
./dataset/capping_clear/clear_rack_449.jpg,capping clear
./dataset/capping_clear/clear_rack_45.jpg,capping clear
./dataset/capping_clear/clear_rack_450.jpg,capping clear
./dataset/capping_clear/clear_rack_451.jpg,capping clear
./dataset/capping_clear/clear_rack_452.jpg,capping clear
./dataset/capping_clear/clear_rack_453.jpg,capping clear
./dataset/capping_clear/clear_rack_454.jpg,capping clear
./dataset/capping_clear/clear_rack_455.jpg,capping clear
./dataset/capping_clear/clear_rack_456.jpg,capping clear
./dataset/capping_clear/clear_rack_457.jpg,capping clear
./dataset/capping_clear/clear_rack_458.jpg,capping clear
./dataset/capping_clear/clear_rack_459.jpg,capping clear
./dataset/capping_clear/clear_rack_46.jpg,capping clear
./dataset/capping_clear/clear_rack_460.jpg,capping clear
./dataset/capping_clear/clear_rack_461.jpg,capping clear
./dataset/capping_clear/clear_rack_462.jpg,capping clear
./dataset/capping_clear/clear_rack_463.jpg,capping clear
./dataset/capping_clear/clear_rack_464.jpg,capping clear
./dataset/capping_clear/clear_rack_465.jpg,capping clear
./dataset/capping_clear/clear_rack_466.jpg,capping clear
./dataset/capping_clear/clear_rack_467.jpg,capping clear
./dataset/capping_clear/clear_rack_468.jpg,capping clear
./dataset/capping_clear/clear_rack_469.jpg,capping clear
./dataset/capping_clear/clear_rack_47.jpg,capping clear
./dataset/capping_clear/clear_rack_470.jpg,capping clear
./dataset/capping_clear/clear_rack_471.jpg,capping clear
./dataset/capping_clear/clear_rack_472.jpg,capping clear
./dataset/capping_clear/clear_rack_473.jpg,capping clear
./dataset/capping_clear/clear_rack_474.jpg,capping clear
./dataset/capping_clear/clear_rack_475.jpg,capping clear
./dataset/capping_clear/clear_rack_476.jpg,capping clear
./dataset/capping_clear/clear_rack_477.jpg,capping clear
./dataset/capping_clear/clear_rack_478.jpg,capping clear
./dataset/capping_clear/clear_rack_479.jpg,capping clear
./dataset/capping_clear/clear_rack_48.jpg,capping clear
./dataset/capping_clear/clear_rack_480.jpg,capping clear
./dataset/capping_clear/clear_rack_481.jpg,capping clear
./dataset/capping_clear/clear_rack_482.jpg,capping clear
./dataset/capping_clear/clear_rack_483.jpg,capping clear
./dataset/capping_clear/clear_rack_484.jpg,capping clear
./dataset/capping_clear/clear_rack_485.jpg,capping clear
./dataset/capping_clear/clear_rack_486.jpg,capping clear
./dataset/capping_clear/clear_rack_487.jpg,capping clear
./dataset/capping_clear/clear_rack_488.jpg,capping clear
./dataset/capping_clear/clear_rack_489.jpg,capping clear
./dataset/capping_clear/clear_rack_49.jpg,capping clear
./dataset/capping_clear/clear_rack_490.jpg,capping clear
./dataset/capping_clear/clear_rack_491.jpg,capping clear
./dataset/capping_clear/clear_rack_492.jpg,capping clear
./dataset/capping_clear/clear_rack_493.jpg,capping clear
./dataset/capping_clear/clear_rack_494.jpg,capping clear
./dataset/capping_clear/clear_rack_495.jpg,capping clear
./dataset/capping_clear/clear_rack_496.jpg,capping clear
./dataset/capping_clear/clear_rack_497.jpg,capping clear
./dataset/capping_clear/clear_rack_498.jpg,capping clear
./dataset/capping_clear/clear_rack_499.jpg,capping clear
./dataset/capping_clear/clear_rack_5.jpg,capping clear
./dataset/capping_clear/clear_rack_50.jpg,capping clear
./dataset/capping_clear/clear_rack_500.jpg,capping clear
./dataset/capping_clear/clear_rack_501.jpg,capping clear
./dataset/capping_clear/clear_rack_502.jpg,capping clear
./dataset/capping_clear/clear_rack_504.jpg,capping clear
./dataset/capping_clear/clear_rack_51.jpg,capping clear
./dataset/capping_clear/clear_rack_52.jpg,capping clear
./dataset/capping_clear/clear_rack_53.jpg,capping clear
./dataset/capping_clear/clear_rack_54.jpg,capping clear
./dataset/capping_clear/clear_rack_55.jpg,capping clear
./dataset/capping_clear/clear_rack_56.jpg,capping clear
./dataset/capping_clear/clear_rack_57.jpg,capping clear
./dataset/capping_clear/clear_rack_58.jpg,capping clear
./dataset/capping_clear/clear_rack_59.jpg,capping clear
./dataset/capping_clear/clear_rack_6.jpg,capping clear
./dataset/capping_clear/clear_rack_60.jpg,capping clear
./dataset/capping_clear/clear_rack_61.jpg,capping clear
./dataset/capping_clear/clear_rack_62.jpg,capping clear
./dataset/capping_clear/clear_rack_63.jpg,capping clear
./dataset/capping_clear/clear_rack_64.jpg,capping clear
./dataset/capping_clear/clear_rack_65.jpg,capping clear
./dataset/capping_clear/clear_rack_66.jpg,capping clear
./dataset/capping_clear/clear_rack_67.jpg,capping clear
./dataset/capping_clear/clear_rack_68.jpg,capping clear
./dataset/capping_clear/clear_rack_69.jpg,capping clear
./dataset/capping_clear/clear_rack_7.jpg,capping clear
./dataset/capping_clear/clear_rack_70.jpg,capping clear
./dataset/capping_clear/clear_rack_71.jpg,capping clear
./dataset/capping_clear/clear_rack_72.jpg,capping clear
./dataset/capping_clear/clear_rack_73.jpg,capping clear
./dataset/capping_clear/clear_rack_74.jpg,capping clear
./dataset/capping_clear/clear_rack_75.jpg,capping clear
./dataset/capping_clear/clear_rack_76.jpg,capping clear
./dataset/capping_clear/clear_rack_77.jpg,capping clear
./dataset/capping_clear/clear_rack_78.jpg,capping clear
./dataset/capping_clear/clear_rack_79.jpg,capping clear
./dataset/capping_clear/clear_rack_8.jpg,capping clear
./dataset/capping_clear/clear_rack_80.jpg,capping clear
./dataset/capping_clear/clear_rack_81.jpg,capping clear
./dataset/capping_clear/clear_rack_82.jpg,capping clear
./dataset/capping_clear/clear_rack_83.jpg,capping clear
./dataset/capping_clear/clear_rack_84.jpg,capping clear
./dataset/capping_clear/clear_rack_85.jpg,capping clear
./dataset/capping_clear/clear_rack_86.jpg,capping clear
./dataset/capping_clear/clear_rack_87.jpg,capping clear
./dataset/capping_clear/clear_rack_88.jpg,capping clear
./dataset/capping_clear/clear_rack_89.jpg,capping clear
./dataset/capping_clear/clear_rack_9.jpg,capping clear
./dataset/capping_clear/clear_rack_90.jpg,capping clear
./dataset/capping_clear/clear_rack_91.jpg,capping clear
./dataset/capping_clear/clear_rack_92.jpg,capping clear
./dataset/capping_clear/clear_rack_93.jpg,capping clear
./dataset/capping_clear/clear_rack_94.jpg,capping clear
./dataset/capping_clear/clear_rack_95.jpg,capping clear
./dataset/capping_clear/clear_rack_96.jpg,capping clear
./dataset/capping_clear/clear_rack_97.jpg,capping clear
./dataset/capping_clear/clear_rack_98.jpg,capping clear
